Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-fh7p,branch-inb7,order-l841,order-bvi9,randomiser-s4k1,branch-lfp6,order-svai,branch-8j67,order-md2h,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio_Filename,Same_Different,text,embedded,Attend_Condition,Present_Absent,Absent_Present,Length,Pause,Sequence Pause,Sequence_Names,Switch_Names,Stim_Ind,Stim_Name,Non_attend_dim
1,1682090431259,21/04/2023 15:20:31,1682090260803,-4,21/04/2023 11:17:40,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,
2,1682090440230,21/04/2023 15:20:40,1682090269847,-4,21/04/2023 11:17:49,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,1,1,1,Screen 1,advancementZone,continue_button,9026.300000071526,,,,,0,1,0,,,,,,text,,,"<p style=""font-size: 32px; line-height: 1.2;""> In this experiment there will be 4 blocks. <br> In this task, you will hear a sequence of syllables with different pitches, a pause, then a syllable pitch pair. <br> Your task is to determine whether the SYLLABLE/PITCH in this pair is in the previous sequence. <br> After hearing the syllable pitch pair, you will be prompted to indicate whether the SYLLABLE/PITCH was ""absent"" or ""present"" from the sequence. <br> Press ""Next"" to enter the block.</p>",,,,,,,,,,,,
3,1682090444416,21/04/2023 15:20:44,1682090273996,-4,21/04/2023 11:17:53,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,41,2,1,Screen 1,advancementZone,continue_button,4141.800000071526,,,,,0,1,0,,,,4,,text,,,"<p style=""font-size: 32px;""> Remeber to attend SYLLABLEs (WORDS). Press ""Next"" to start trials.  </p>",,,,,,,,,,,,
4,1682090444536,21/04/2023 15:20:44,1682090274004,-4,21/04/2023 11:17:54,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,43,1,1,Screen 1,Zone1,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_present_word_6_serial_2_1rand.wav,,,,### word,,present,6,10,2000,"['AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,2,,rand
5,1682090449265,21/04/2023 15:20:49,1682090278861,-4,21/04/2023 11:17:58,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,43,1,1,Screen 1,Zone1,content_web_audio,4856.399999976158,,,,,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_present_word_6_serial_2_1rand.wav,,,,### word,,present,6,10,2000,"['AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,2,,rand
6,1682090451792,21/04/2023 15:20:51,1682090281397,-4,21/04/2023 11:18:01,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,43,1,2,Screen 2,buttonA,response_button_text,2511.8000000715256,,,present,1,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_present_word_6_serial_2_1rand.wav,,,,### word,,present,6,10,2000,"['AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav']",AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,2,,rand
7,1682090451919,21/04/2023 15:20:51,1682090281404,-4,21/04/2023 11:18:01,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,44,2,1,Screen 1,Zone1,content_web_audio,0.2999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_absent_word_6_serial_2_1rand.wav,,,,### word,,absent,6,10,2000,"['AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav,2,,rand
8,1682090456668,21/04/2023 15:20:56,1682090286255,-4,21/04/2023 11:18:06,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,44,2,1,Screen 1,Zone1,content_web_audio,4850.5,,,,,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_absent_word_6_serial_2_1rand.wav,,,,### word,,absent,6,10,2000,"['AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav,2,,rand
9,1682090459989,21/04/2023 15:20:59,1682090289597,-4,21/04/2023 11:18:09,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,44,2,2,Screen 2,buttonB,response_button_text,3335.100000023842,,,absent,1,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_absent_word_6_serial_2_1rand.wav,,,,### word,,absent,6,10,2000,"['AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav,2,,rand
10,1682090460106,21/04/2023 15:21:00,1682090289603,-4,21/04/2023 11:18:09,127771,5,task-sg16,,29016931,BLIND,8641588,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-section2,V4-AP-section2,45,3,1,Screen 1,Zone1,content_web_audio,0.2999999523162842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,4,4,task-ap,Block_2_female_1speaker_present_word_6_serial_3_1rand.wav,,,,### word,,present,6,10,2000,"['AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_boo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_dee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav']",AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,3,,rand
