Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-fh7p,branch-inb7,order-l841,order-bvi9,randomiser-s4k1,branch-lfp6,order-svai,branch-8j67,order-md2h,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio_Filename,Same_Different,text,embedded,Attend_Condition,Present_Absent,Absent_Present,Length,Pause,Sequence Pause,Sequence_Names,Switch_Names,Stim_Ind,Stim_Name,Non_attend_dim
1,1682602979765,27/04/2023 13:42:59,1682602805429,-4,27/04/2023 09:40:05,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,
2,1682602999801,27/04/2023 13:43:19,1682602825513,-4,27/04/2023 09:40:25,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,1,1,1,Screen 1,advancementZone,continue_button,20050.799999952316,,,,,0,1,0,,,,,,text,,,"<p style=""font-size: 32px;""> In this final practice section, you will hear a sequence of syllables with different pitches, a pause, then a single syllable. Your task is to determine whether the PITCH itself was present or absent from the sequence. </p>",,,,,,,,,,,,
3,1682602999909,27/04/2023 13:43:19,1682602825521,-4,27/04/2023 09:40:25,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,2,1,1,Screen 1,Zone1,content_web_audio,0.6000000238418579,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,task-ap-feedback,Block_5_female_1speaker_absent_pitch_6_serial_4_1fixed_prac.wav,,,prac_corr,### pitch,,absent,6,10,2000,"['AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,4,,fixed
4,1682603004669,27/04/2023 13:43:24,1682602830375,-4,27/04/2023 09:40:30,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,2,1,1,Screen 1,Zone1,content_web_audio,4854.600000023842,,,,,0,1,0,,,,,1,task-ap-feedback,Block_5_female_1speaker_absent_pitch_6_serial_4_1fixed_prac.wav,,,prac_corr,### pitch,,absent,6,10,2000,"['AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,4,,fixed
5,1682603006903,27/04/2023 13:43:26,1682602832618,-4,27/04/2023 09:40:32,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,2,1,2,Screen 2,buttonA,response_button_text,2233.199999988079,,,present,1,0,1,0,,,,,1,task-ap-feedback,Block_5_female_1speaker_absent_pitch_6_serial_4_1fixed_prac.wav,,,prac_corr,### pitch,,absent,6,10,2000,"['AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_16.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-12.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav,4,,fixed
6,1682603007414,27/04/2023 13:43:27,1682602833137,-4,27/04/2023 09:40:33,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,4,2,1,Screen 1,Zone1,content_web_audio,13.5,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,task-ap-feedback,Block_5_female_1speaker_absent_pitch_6_serial_1_1rand_prac.wav,,,prac_corr,### pitch,,absent,6,10,2000,"['AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_boo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav,1,,rand
7,1682603012268,27/04/2023 13:43:32,1682602837989,-4,27/04/2023 09:40:37,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,4,2,1,Screen 1,Zone1,content_web_audio,4864.5,,,,,0,1,0,,,,,1,task-ap-feedback,Block_5_female_1speaker_absent_pitch_6_serial_1_1rand_prac.wav,,,prac_corr,### pitch,,absent,6,10,2000,"['AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_boo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav,1,,rand
8,1682603013287,27/04/2023 13:43:33,1682602839018,-4,27/04/2023 09:40:39,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,4,2,2,Screen 2,buttonB,response_button_text,1018.2999999523163,,,absent,1,1,0,0,,,,,1,task-ap-feedback,Block_5_female_1speaker_absent_pitch_6_serial_1_1rand_prac.wav,,,prac_corr,### pitch,,absent,6,10,2000,"['AI_doo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-4.wav'
 'AI_da-changeduration_Stretch__0_4-changepitchmedian_200__0.wav'
 'AI_gee-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-16.wav'
 'AI_ba-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_8.wav'
 'AI_ga-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_4.wav'
 'AI_goo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_12.wav']",AI_boo-changeduration_Stretch__0_4-changepitchmedian_200__0-changesemitones_-8.wav,1,,rand
9,1682603013807,27/04/2023 13:43:33,1682602839530,-4,27/04/2023 09:40:39,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,3,3,1,Screen 1,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,1,task-ap-feedback,Block_5_male_1speaker_present_pitch_6_serial_0_1fixed_prac.wav,,,prac_corr,### pitch,,present,6,10,2000,"['AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_4.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav']",AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_4.wav,0,,fixed
10,1682603018663,27/04/2023 13:43:38,1682602844383,-4,27/04/2023 09:40:44,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,3,3,1,Screen 1,Zone1,content_web_audio,4853.199999988079,,,,,0,1,0,,,,,1,task-ap-feedback,Block_5_male_1speaker_present_pitch_6_serial_0_1fixed_prac.wav,,,prac_corr,### pitch,,present,6,10,2000,"['AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_4.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav']",AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_4.wav,0,,fixed
11,1682603021761,27/04/2023 13:43:41,1682602847481,-4,27/04/2023 09:40:47,127771,5,task-ge4z,,29148530,BLIND,8681584,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1200,1920x1089,,Perceptual Organization Pilot - Audio,78,Practice Good,Practice Good,AB,AB,AP-SD,,,,,V4-AP-practice1,V4-AP-practice1,3,3,2,Screen 2,buttonA,response_button_text,3075.600000023842,,,present,1,1,0,0,,,,,1,task-ap-feedback,Block_5_male_1speaker_present_pitch_6_serial_0_1fixed_prac.wav,,,prac_corr,### pitch,,present,6,10,2000,"['AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_4.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-16.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-12.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-8.wav'
 'AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_-4.wav']",AP_boo-changeduration_Stretch__0_4-changepitchmedian_100__0-changesemitones_4.wav,0,,fixed
